"province_code","year","month","influenza","influenza_death","dengue_fever","dengue_fever_death","diarrhoea","diarrhoea_death","date1"
22,2015,3,8168.0,0.0,0.0,0.0,1396.0,0.0,2015-03-15
22,2015,3,8168.0,0.0,0.0,0.0,1396.0,0.0,2015-03-15
23,2015,3,6239.0,0.0,0.0,0.0,1875.0,0.0,2015-03-15
23,2015,3,6239.0,0.0,0.0,0.0,1875.0,0.0,2015-03-15
23,2015,3,6239.0,0.0,0.0,0.0,1875.0,0.0,2015-03-15
23,2015,3,6239.0,0.0,0.0,0.0,1875.0,0.0,2015-03-15
23,2015,3,6239.0,0.0,0.0,0.0,1875.0,0.0,2015-03-15
23,2015,3,6239.0,0.0,0.0,0.0,1875.0,0.0,2015-03-15
23,2015,3,6239.0,0.0,0.0,0.0,1875.0,0.0,2015-03-15
23,2015,3,6239.0,0.0,0.0,0.0,1875.0,0.0,2015-03-15
21,2015,3,3245.0,0.0,0.0,0.0,526.0,0.0,2015-03-15
21,2015,3,3245.0,0.0,0.0,0.0,526.0,0.0,2015-03-15
21,2015,3,3245.0,0.0,0.0,0.0,526.0,0.0,2015-03-15
38,2015,3,2093.0,0.0,0.0,0.0,449.0,0.0,2015-03-15
38,2015,3,2093.0,0.0,0.0,0.0,449.0,0.0,2015-03-15
26,2015,3,1706.0,0.0,0.0,0.0,284.0,0.0,2015-03-15
26,2015,3,1706.0,0.0,0.0,0.0,284.0,0.0,2015-03-15
45,2015,3,1887.0,0.0,4.0,0.0,878.0,0.0,2015-03-15
32,2015,3,579.0,0.0,14.0,0.0,267.0,0.0,2015-03-15
49,2015,3,4036.0,0.0,2.0,0.0,1579.0,0.0,2015-03-15
49,2015,3,4036.0,0.0,2.0,0.0,1579.0,0.0,2015-03-15
28,2015,3,614.0,0.0,29.0,0.0,643.0,0.0,2015-03-15
40,2015,3,497.0,0.0,25.0,0.0,348.0,0.0,2015-03-15
40,2015,3,497.0,0.0,25.0,0.0,348.0,0.0,2015-03-15
56,2015,3,1070.0,0.0,16.0,0.0,333.0,0.0,2015-03-15
42,2015,3,1185.0,0.0,88.0,0.0,704.0,0.0,2015-03-15
43,2015,3,1779.0,0.0,2.0,0.0,612.0,0.0,2015-03-15
61,2015,3,889.0,0.0,25.0,0.0,586.0,0.0,2015-03-15
61,2015,3,889.0,0.0,25.0,0.0,586.0,0.0,2015-03-15
35,2015,3,1358.0,0.0,1.0,0.0,1294.0,0.0,2015-03-15
41,2015,3,811.0,0.0,9.0,0.0,1033.0,0.0,2015-03-15
41,2015,3,811.0,0.0,9.0,0.0,1033.0,0.0,2015-03-15
37,2015,3,1476.0,0.0,11.0,0.0,1455.0,0.0,2015-03-15
55,2015,3,152.0,0.0,5.0,0.0,159.0,0.0,2015-03-15
34,2015,3,563.0,0.0,3.0,0.0,731.0,0.0,2015-03-15
34,2015,3,563.0,0.0,3.0,0.0,731.0,0.0,2015-03-15
57,2015,3,202.0,0.0,12.0,0.0,222.0,0.0,2015-03-15
48,2015,3,97.0,0.0,38.0,0.0,221.0,0.0,2015-03-15
36,2015,3,542.0,0.0,76.0,0.0,1189.0,0.0,2015-03-15
59,2015,3,2675.0,0.0,77.0,0.0,558.0,0.0,2015-03-15
60,2015,3,4.0,0.0,60.0,0.0,391.0,0.0,2015-03-15
52,2015,3,4564.0,0.0,78.0,0.0,1540.0,0.0,2015-03-15
62,2015,3,21.0,0.0,4.0,0.0,124.0,0.0,2015-03-15
46,2015,3,192.0,0.0,78.0,0.0,660.0,0.0,2015-03-15
39,2015,3,0.0,0.0,44.0,0.0,526.0,0.0,2015-03-15
63,2015,3,236.0,0.0,64.0,0.0,622.0,0.0,2015-03-15
51,2015,3,406.0,0.0,15.0,0.0,673.0,0.0,2015-03-15
64,2015,3,244.0,0.0,8.0,0.0,206.0,0.0,2015-03-15
54,2015,3,71.0,0.0,15.0,0.0,374.0,0.0,2015-03-15
15,2015,4,1330.0,0.0,0.0,0.0,371.0,0.0,2015-04-15
15,2015,4,1330.0,0.0,0.0,0.0,371.0,0.0,2015-04-15
15,2015,4,1330.0,0.0,0.0,0.0,371.0,0.0,2015-04-15
15,2015,4,1330.0,0.0,0.0,0.0,371.0,0.0,2015-04-15
30,2015,4,1038.0,0.0,0.0,0.0,790.0,0.0,2015-04-15
30,2015,4,1038.0,0.0,0.0,0.0,790.0,0.0,2015-04-15
30,2015,4,1038.0,0.0,0.0,0.0,790.0,0.0,2015-04-15
27,2015,4,2016.0,0.0,0.0,0.0,1219.0,0.0,2015-04-15
27,2015,4,2016.0,0.0,0.0,0.0,1219.0,0.0,2015-04-15
27,2015,4,2016.0,0.0,0.0,0.0,1219.0,0.0,2015-04-15
27,2015,4,2016.0,0.0,0.0,0.0,1219.0,0.0,2015-04-15
27,2015,4,2016.0,0.0,0.0,0.0,1219.0,0.0,2015-04-15
27,2015,4,2016.0,0.0,0.0,0.0,1219.0,0.0,2015-04-15
27,2015,4,2016.0,0.0,0.0,0.0,1219.0,0.0,2015-04-15
27,2015,4,2016.0,0.0,0.0,0.0,1219.0,0.0,2015-04-15
3,2015,4,814.0,0.0,0.0,0.0,365.0,0.0,2015-04-15
3,2015,4,814.0,0.0,0.0,0.0,365.0,0.0,2015-04-15
3,2015,4,814.0,0.0,0.0,0.0,365.0,0.0,2015-04-15
3,2015,4,814.0,0.0,0.0,0.0,365.0,0.0,2015-04-15
29,2015,4,1315.0,0.0,0.0,0.0,693.0,0.0,2015-04-15
29,2015,4,1315.0,0.0,0.0,0.0,693.0,0.0,2015-04-15
25,2015,4,2285.0,0.0,0.0,0.0,908.0,0.0,2015-04-15
16,2015,4,827.0,0.0,0.0,0.0,249.0,0.0,2015-04-15
16,2015,4,827.0,0.0,0.0,0.0,249.0,0.0,2015-04-15
16,2015,4,827.0,0.0,0.0,0.0,249.0,0.0,2015-04-15
16,2015,4,827.0,0.0,0.0,0.0,249.0,0.0,2015-04-15
7,2015,4,1519.0,0.0,0.0,0.0,443.0,0.0,2015-04-15
7,2015,4,1519.0,0.0,0.0,0.0,443.0,0.0,2015-04-15
31,2015,4,1080.0,0.0,0.0,0.0,264.0,0.0,2015-04-15
31,2015,4,1080.0,0.0,0.0,0.0,264.0,0.0,2015-04-15
24,2015,4,742.0,0.0,0.0,0.0,477.0,0.0,2015-04-15
24,2015,4,742.0,0.0,0.0,0.0,477.0,0.0,2015-04-15
4,2015,4,1635.0,0.0,0.0,0.0,384.0,0.0,2015-04-15
4,2015,4,1635.0,0.0,0.0,0.0,384.0,0.0,2015-04-15
20,2015,4,1560.0,0.0,0.0,0.0,645.0,0.0,2015-04-15
13,2015,4,2067.0,0.0,0.0,0.0,874.0,0.0,2015-04-15
13,2015,4,2067.0,0.0,0.0,0.0,874.0,0.0,2015-04-15
13,2015,4,2067.0,0.0,0.0,0.0,874.0,0.0,2015-04-15
9,2015,4,1206.0,0.0,0.0,0.0,462.0,0.0,2015-04-15
9,2015,4,1206.0,0.0,0.0,0.0,462.0,0.0,2015-04-15
9,2015,4,1206.0,0.0,0.0,0.0,462.0,0.0,2015-04-15
8,2015,4,1172.0,0.0,0.0,0.0,489.0,0.0,2015-04-15
8,2015,4,1172.0,0.0,0.0,0.0,489.0,0.0,2015-04-15
8,2015,4,1172.0,0.0,0.0,0.0,489.0,0.0,2015-04-15
11,2015,4,294.0,0.0,0.0,0.0,206.0,0.0,2015-04-15
11,2015,4,294.0,0.0,0.0,0.0,206.0,0.0,2015-04-15
11,2015,4,294.0,0.0,0.0,0.0,206.0,0.0,2015-04-15
6,2015,4,623.0,0.0,0.0,0.0,271.0,0.0,2015-04-15
15,2015,4,2357.0,0.0,15.0,0.0,1210.0,0.0,2015-04-15
15,2015,4,2357.0,0.0,15.0,0.0,1210.0,0.0,2015-04-15
15,2015,4,2357.0,0.0,15.0,0.0,1210.0,0.0,2015-04-15
10,2015,4,2590.0,0.0,0.0,0.0,860.0,0.0,2015-04-15
2,2015,4,1415.0,0.0,0.0,0.0,768.0,0.0,2015-04-15
17,2015,4,931.0,0.0,0.0,0.0,505.0,0.0,2015-04-15
17,2015,4,931.0,0.0,0.0,0.0,505.0,0.0,2015-04-15
12,2015,4,3328.0,0.0,0.0,0.0,5962.0,0.0,2015-04-15
19,2015,4,1436.0,0.0,0.0,0.0,601.0,0.0,2015-04-15
19,2015,4,1436.0,0.0,0.0,0.0,601.0,0.0,2015-04-15
22,2015,4,8638.0,0.0,0.0,0.0,1276.0,0.0,2015-04-15
22,2015,4,8638.0,0.0,0.0,0.0,1276.0,0.0,2015-04-15
22,2015,4,8638.0,0.0,0.0,0.0,1276.0,0.0,2015-04-15
22,2015,4,8638.0,0.0,0.0,0.0,1276.0,0.0,2015-04-15
22,2015,4,8638.0,0.0,0.0,0.0,1276.0,0.0,2015-04-15
23,2015,4,6022.0,0.0,0.0,0.0,1676.0,0.0,2015-04-15
23,2015,4,6022.0,0.0,0.0,0.0,1676.0,0.0,2015-04-15
23,2015,4,6022.0,0.0,0.0,0.0,1676.0,0.0,2015-04-15
23,2015,4,6022.0,0.0,0.0,0.0,1676.0,0.0,2015-04-15
23,2015,4,6022.0,0.0,0.0,0.0,1676.0,0.0,2015-04-15
23,2015,4,6022.0,0.0,0.0,0.0,1676.0,0.0,2015-04-15
23,2015,4,6022.0,0.0,0.0,0.0,1676.0,0.0,2015-04-15
23,2015,4,6022.0,0.0,0.0,0.0,1676.0,0.0,2015-04-15
21,2015,4,2839.0,0.0,0.0,0.0,516.0,0.0,2015-04-15
21,2015,4,2839.0,0.0,0.0,0.0,516.0,0.0,2015-04-15
21,2015,4,2839.0,0.0,0.0,0.0,516.0,0.0,2015-04-15
38,2015,4,1738.0,0.0,1.0,0.0,493.0,0.0,2015-04-15
38,2015,4,1738.0,0.0,1.0,0.0,493.0,0.0,2015-04-15
26,2015,4,1523.0,0.0,0.0,0.0,272.0,0.0,2015-04-15
26,2015,4,1523.0,0.0,0.0,0.0,272.0,0.0,2015-04-15
45,2015,4,1836.0,0.0,5.0,0.0,844.0,0.0,2015-04-15
32,2015,4,422.0,0.0,8.0,0.0,271.0,0.0,2015-04-15
49,2015,4,3633.0,0.0,2.0,0.0,1753.0,0.0,2015-04-15
49,2015,4,3633.0,0.0,2.0,0.0,1753.0,0.0,2015-04-15
28,2015,4,575.0,0.0,22.0,0.0,707.0,0.0,2015-04-15
40,2015,4,317.0,0.0,22.0,0.0,238.0,0.0,2015-04-15
40,2015,4,317.0,0.0,22.0,0.0,238.0,0.0,2015-04-15
56,2015,4,549.0,0.0,17.0,0.0,376.0,0.0,2015-04-15
42,2015,4,1381.0,0.0,68.0,0.0,650.0,0.0,2015-04-15
43,2015,4,1434.0,0.0,3.0,0.0,548.0,0.0,2015-04-15
61,2015,4,790.0,0.0,23.0,0.0,515.0,0.0,2015-04-15
61,2015,4,790.0,0.0,23.0,0.0,515.0,0.0,2015-04-15
35,2015,4,1391.0,0.0,0.0,0.0,1297.0,0.0,2015-04-15
41,2015,4,778.0,0.0,13.0,0.0,891.0,0.0,2015-04-15
41,2015,4,778.0,0.0,13.0,0.0,891.0,0.0,2015-04-15
37,2015,4,1562.0,0.0,18.0,0.0,1451.0,0.0,2015-04-15
55,2015,4,126.0,0.0,11.0,0.0,155.0,0.0,2015-04-15
34,2015,4,672.0,0.0,5.0,0.0,850.0,0.0,2015-04-15
34,2015,4,672.0,0.0,5.0,0.0,850.0,0.0,2015-04-15
57,2015,4,206.0,0.0,15.0,0.0,121.0,0.0,2015-04-15
48,2015,4,137.0,0.0,20.0,0.0,184.0,0.0,2015-04-15
36,2015,4,132.0,0.0,92.0,0.0,1089.0,0.0,2015-04-15
59,2015,4,2309.0,0.0,97.0,0.0,513.0,0.0,2015-04-15
60,2015,4,1.0,0.0,51.0,0.0,314.0,0.0,2015-04-15
52,2015,4,3781.0,0.0,71.0,0.0,1177.0,0.0,2015-04-15
62,2015,4,1.0,0.0,3.0,0.0,97.0,0.0,2015-04-15
46,2015,4,101.0,0.0,96.0,0.0,686.0,0.0,2015-04-15
39,2015,4,0.0,0.0,34.0,0.0,509.0,0.0,2015-04-15
63,2015,4,219.0,0.0,143.0,0.0,503.0,0.0,2015-04-15
51,2015,4,331.0,0.0,13.0,0.0,556.0,0.0,2015-04-15
64,2015,4,281.0,1.0,12.0,0.0,239.0,0.0,2015-04-15
54,2015,4,81.0,0.0,25.0,0.0,350.0,0.0,2015-04-15
15,2015,5,1054.0,0.0,0.0,0.0,368.0,0.0,2015-05-15
15,2015,5,1054.0,0.0,0.0,0.0,368.0,0.0,2015-05-15
15,2015,5,1054.0,0.0,0.0,0.0,368.0,0.0,2015-05-15
15,2015,5,1054.0,0.0,0.0,0.0,368.0,0.0,2015-05-15
30,2015,5,907.0,0.0,0.0,0.0,868.0,0.0,2015-05-15
30,2015,5,907.0,0.0,0.0,0.0,868.0,0.0,2015-05-15
30,2015,5,907.0,0.0,0.0,0.0,868.0,0.0,2015-05-15
27,2015,5,1954.0,0.0,0.0,0.0,1115.0,1.0,2015-05-15
27,2015,5,1954.0,0.0,0.0,0.0,1115.0,1.0,2015-05-15
27,2015,5,1954.0,0.0,0.0,0.0,1115.0,1.0,2015-05-15
27,2015,5,1954.0,0.0,0.0,0.0,1115.0,1.0,2015-05-15
27,2015,5,1954.0,0.0,0.0,0.0,1115.0,1.0,2015-05-15
27,2015,5,1954.0,0.0,0.0,0.0,1115.0,1.0,2015-05-15
27,2015,5,1954.0,0.0,0.0,0.0,1115.0,1.0,2015-05-15
27,2015,5,1954.0,0.0,0.0,0.0,1115.0,1.0,2015-05-15
3,2015,5,760.0,0.0,0.0,0.0,307.0,0.0,2015-05-15
3,2015,5,760.0,0.0,0.0,0.0,307.0,0.0,2015-05-15
3,2015,5,760.0,0.0,0.0,0.0,307.0,0.0,2015-05-15
3,2015,5,760.0,0.0,0.0,0.0,307.0,0.0,2015-05-15
29,2015,5,1493.0,0.0,0.0,0.0,961.0,0.0,2015-05-15
29,2015,5,1493.0,0.0,0.0,0.0,961.0,0.0,2015-05-15
25,2015,5,2406.0,0.0,0.0,0.0,920.0,0.0,2015-05-15
16,2015,5,689.0,0.0,0.0,0.0,248.0,0.0,2015-05-15
16,2015,5,689.0,0.0,0.0,0.0,248.0,0.0,2015-05-15
16,2015,5,689.0,0.0,0.0,0.0,248.0,0.0,2015-05-15
16,2015,5,689.0,0.0,0.0,0.0,248.0,0.0,2015-05-15
7,2015,5,1341.0,0.0,0.0,0.0,292.0,0.0,2015-05-15
7,2015,5,1341.0,0.0,0.0,0.0,292.0,0.0,2015-05-15
31,2015,5,846.0,0.0,0.0,0.0,234.0,0.0,2015-05-15
31,2015,5,846.0,0.0,0.0,0.0,234.0,0.0,2015-05-15
24,2015,5,524.0,0.0,0.0,0.0,332.0,0.0,2015-05-15
24,2015,5,524.0,0.0,0.0,0.0,332.0,0.0,2015-05-15
4,2015,5,1564.0,0.0,0.0,0.0,376.0,0.0,2015-05-15
4,2015,5,1564.0,0.0,0.0,0.0,376.0,0.0,2015-05-15
20,2015,5,1372.0,0.0,0.0,0.0,597.0,0.0,2015-05-15
13,2015,5,2031.0,0.0,0.0,0.0,1056.0,0.0,2015-05-15
13,2015,5,2031.0,0.0,0.0,0.0,1056.0,0.0,2015-05-15
13,2015,5,2031.0,0.0,0.0,0.0,1056.0,0.0,2015-05-15
9,2015,5,1438.0,0.0,0.0,0.0,455.0,0.0,2015-05-15
9,2015,5,1438.0,0.0,0.0,0.0,455.0,0.0,2015-05-15
9,2015,5,1438.0,0.0,0.0,0.0,455.0,0.0,2015-05-15
8,2015,5,895.0,0.0,8.0,0.0,374.0,0.0,2015-05-15
8,2015,5,895.0,0.0,8.0,0.0,374.0,0.0,2015-05-15
8,2015,5,895.0,0.0,8.0,0.0,374.0,0.0,2015-05-15
11,2015,5,275.0,0.0,0.0,0.0,295.0,0.0,2015-05-15
11,2015,5,275.0,0.0,0.0,0.0,295.0,0.0,2015-05-15
11,2015,5,275.0,0.0,0.0,0.0,295.0,0.0,2015-05-15
6,2015,5,748.0,0.0,0.0,0.0,360.0,0.0,2015-05-15
15,2015,5,2310.0,0.0,69.0,0.0,1105.0,0.0,2015-05-15
15,2015,5,2310.0,0.0,69.0,0.0,1105.0,0.0,2015-05-15
15,2015,5,2310.0,0.0,69.0,0.0,1105.0,0.0,2015-05-15
10,2015,5,2488.0,0.0,0.0,0.0,774.0,0.0,2015-05-15
2,2015,5,1356.0,0.0,0.0,0.0,855.0,0.0,2015-05-15
17,2015,5,981.0,0.0,0.0,0.0,605.0,0.0,2015-05-15
17,2015,5,981.0,0.0,0.0,0.0,605.0,0.0,2015-05-15
12,2015,5,3650.0,0.0,1.0,0.0,6181.0,0.0,2015-05-15
19,2015,5,1476.0,0.0,0.0,0.0,645.0,0.0,2015-05-15
19,2015,5,1476.0,0.0,0.0,0.0,645.0,0.0,2015-05-15
22,2015,5,8112.0,0.0,4.0,0.0,1209.0,0.0,2015-05-15
22,2015,5,8112.0,0.0,4.0,0.0,1209.0,0.0,2015-05-15
22,2015,5,8112.0,0.0,4.0,0.0,1209.0,0.0,2015-05-15
22,2015,5,8112.0,0.0,4.0,0.0,1209.0,0.0,2015-05-15
22,2015,5,8112.0,0.0,4.0,0.0,1209.0,0.0,2015-05-15
23,2015,5,5621.0,0.0,0.0,0.0,2044.0,1.0,2015-05-15
23,2015,5,5621.0,0.0,0.0,0.0,2044.0,1.0,2015-05-15
23,2015,5,5621.0,0.0,0.0,0.0,2044.0,1.0,2015-05-15
23,2015,5,5621.0,0.0,0.0,0.0,2044.0,1.0,2015-05-15
23,2015,5,5621.0,0.0,0.0,0.0,2044.0,1.0,2015-05-15
23,2015,5,5621.0,0.0,0.0,0.0,2044.0,1.0,2015-05-15
23,2015,5,5621.0,0.0,0.0,0.0,2044.0,1.0,2015-05-15
23,2015,5,5621.0,0.0,0.0,0.0,2044.0,1.0,2015-05-15
21,2015,5,2940.0,0.0,0.0,0.0,509.0,0.0,2015-05-15
21,2015,5,2940.0,0.0,0.0,0.0,509.0,0.0,2015-05-15
21,2015,5,2940.0,0.0,0.0,0.0,509.0,0.0,2015-05-15
38,2015,5,1413.0,0.0,0.0,0.0,511.0,0.0,2015-05-15
38,2015,5,1413.0,0.0,0.0,0.0,511.0,0.0,2015-05-15
26,2015,5,1149.0,0.0,0.0,0.0,306.0,0.0,2015-05-15
26,2015,5,1149.0,0.0,0.0,0.0,306.0,0.0,2015-05-15
45,2015,5,1556.0,0.0,24.0,0.0,873.0,0.0,2015-05-15
32,2015,5,513.0,0.0,4.0,0.0,305.0,0.0,2015-05-15
49,2015,5,3129.0,0.0,5.0,0.0,1515.0,0.0,2015-05-15
49,2015,5,3129.0,0.0,5.0,0.0,1515.0,0.0,2015-05-15
28,2015,5,502.0,0.0,35.0,0.0,773.0,0.0,2015-05-15
40,2015,5,196.0,0.0,82.0,0.0,225.0,0.0,2015-05-15
40,2015,5,196.0,0.0,82.0,0.0,225.0,0.0,2015-05-15
56,2015,5,648.0,0.0,17.0,0.0,407.0,0.0,2015-05-15
42,2015,5,1367.0,0.0,165.0,1.0,645.0,0.0,2015-05-15
43,2015,5,1489.0,0.0,1.0,0.0,527.0,0.0,2015-05-15
61,2015,5,701.0,0.0,18.0,0.0,526.0,0.0,2015-05-15
61,2015,5,701.0,0.0,18.0,0.0,526.0,0.0,2015-05-15
35,2015,5,987.0,0.0,2.0,0.0,1296.0,0.0,2015-05-15
41,2015,5,406.0,0.0,7.0,0.0,677.0,0.0,2015-05-15
41,2015,5,406.0,0.0,7.0,0.0,677.0,0.0,2015-05-15
37,2015,5,1599.0,0.0,12.0,0.0,1545.0,0.0,2015-05-15
55,2015,5,156.0,0.0,29.0,0.0,138.0,0.0,2015-05-15
34,2015,5,436.0,0.0,8.0,0.0,1061.0,0.0,2015-05-15
34,2015,5,436.0,0.0,8.0,0.0,1061.0,0.0,2015-05-15
57,2015,5,246.0,0.0,28.0,0.0,253.0,0.0,2015-05-15
48,2015,5,198.0,0.0,17.0,0.0,232.0,0.0,2015-05-15
36,2015,5,39.0,0.0,62.0,0.0,1038.0,0.0,2015-05-15
59,2015,5,1755.0,0.0,70.0,0.0,495.0,0.0,2015-05-15
60,2015,5,0.0,0.0,61.0,0.0,339.0,0.0,2015-05-15
52,2015,5,3452.0,0.0,38.0,0.0,1182.0,0.0,2015-05-15
62,2015,5,6.0,0.0,9.0,0.0,141.0,0.0,2015-05-15
46,2015,5,65.0,0.0,116.0,0.0,436.0,0.0,2015-05-15
39,2015,5,0.0,0.0,35.0,0.0,602.0,0.0,2015-05-15
63,2015,5,210.0,0.0,99.0,0.0,490.0,0.0,2015-05-15
51,2015,5,348.0,0.0,29.0,0.0,599.0,0.0,2015-05-15
64,2015,5,307.0,0.0,16.0,1.0,173.0,0.0,2015-05-15
54,2015,5,35.0,0.0,33.0,1.0,319.0,0.0,2015-05-15
15,2015,6,1128.0,0.0,0.0,0.0,426.0,0.0,2015-06-15
15,2015,6,1128.0,0.0,0.0,0.0,426.0,0.0,2015-06-15
15,2015,6,1128.0,0.0,0.0,0.0,426.0,0.0,2015-06-15
15,2015,6,1128.0,0.0,0.0,0.0,426.0,0.0,2015-06-15
30,2015,6,952.0,0.0,0.0,0.0,915.0,0.0,2015-06-15
30,2015,6,952.0,0.0,0.0,0.0,915.0,0.0,2015-06-15
30,2015,6,952.0,0.0,0.0,0.0,915.0,0.0,2015-06-15
27,2015,6,1827.0,0.0,0.0,0.0,1081.0,0.0,2015-06-15
27,2015,6,1827.0,0.0,0.0,0.0,1081.0,0.0,2015-06-15
27,2015,6,1827.0,0.0,0.0,0.0,1081.0,0.0,2015-06-15
27,2015,6,1827.0,0.0,0.0,0.0,1081.0,0.0,2015-06-15
27,2015,6,1827.0,0.0,0.0,0.0,1081.0,0.0,2015-06-15
27,2015,6,1827.0,0.0,0.0,0.0,1081.0,0.0,2015-06-15
27,2015,6,1827.0,0.0,0.0,0.0,1081.0,0.0,2015-06-15
27,2015,6,1827.0,0.0,0.0,0.0,1081.0,0.0,2015-06-15
3,2015,6,797.0,0.0,0.0,0.0,287.0,0.0,2015-06-15
3,2015,6,797.0,0.0,0.0,0.0,287.0,0.0,2015-06-15
3,2015,6,797.0,0.0,0.0,0.0,287.0,0.0,2015-06-15
3,2015,6,797.0,0.0,0.0,0.0,287.0,0.0,2015-06-15
29,2015,6,1524.0,0.0,0.0,0.0,990.0,0.0,2015-06-15
29,2015,6,1524.0,0.0,0.0,0.0,990.0,0.0,2015-06-15
25,2015,6,2625.0,0.0,0.0,0.0,864.0,0.0,2015-06-15
16,2015,6,716.0,0.0,0.0,0.0,199.0,0.0,2015-06-15
16,2015,6,716.0,0.0,0.0,0.0,199.0,0.0,2015-06-15
16,2015,6,716.0,0.0,0.0,0.0,199.0,0.0,2015-06-15
16,2015,6,716.0,0.0,0.0,0.0,199.0,0.0,2015-06-15
7,2015,6,1352.0,0.0,0.0,0.0,294.0,0.0,2015-06-15
7,2015,6,1352.0,0.0,0.0,0.0,294.0,0.0,2015-06-15
31,2015,6,878.0,0.0,0.0,0.0,234.0,0.0,2015-06-15
31,2015,6,878.0,0.0,0.0,0.0,234.0,0.0,2015-06-15
24,2015,6,778.0,0.0,0.0,0.0,406.0,0.0,2015-06-15
24,2015,6,778.0,0.0,0.0,0.0,406.0,0.0,2015-06-15
4,2015,6,1712.0,0.0,0.0,0.0,337.0,0.0,2015-06-15
4,2015,6,1712.0,0.0,0.0,0.0,337.0,0.0,2015-06-15
20,2015,6,1264.0,0.0,1.0,0.0,733.0,0.0,2015-06-15
13,2015,6,1858.0,0.0,0.0,0.0,1033.0,0.0,2015-06-15
13,2015,6,1858.0,0.0,0.0,0.0,1033.0,0.0,2015-06-15
13,2015,6,1858.0,0.0,0.0,0.0,1033.0,0.0,2015-06-15
9,2015,6,1589.0,0.0,0.0,0.0,485.0,0.0,2015-06-15
9,2015,6,1589.0,0.0,0.0,0.0,485.0,0.0,2015-06-15
9,2015,6,1589.0,0.0,0.0,0.0,485.0,0.0,2015-06-15
8,2015,6,904.0,0.0,7.0,0.0,368.0,0.0,2015-06-15
8,2015,6,904.0,0.0,7.0,0.0,368.0,0.0,2015-06-15
8,2015,6,904.0,0.0,7.0,0.0,368.0,0.0,2015-06-15
11,2015,6,353.0,0.0,11.0,0.0,297.0,0.0,2015-06-15
11,2015,6,353.0,0.0,11.0,0.0,297.0,0.0,2015-06-15
11,2015,6,353.0,0.0,11.0,0.0,297.0,0.0,2015-06-15
6,2015,6,716.0,0.0,5.0,0.0,411.0,0.0,2015-06-15
15,2015,6,2155.0,0.0,169.0,0.0,1119.0,0.0,2015-06-15
15,2015,6,2155.0,0.0,169.0,0.0,1119.0,0.0,2015-06-15
15,2015,6,2155.0,0.0,169.0,0.0,1119.0,0.0,2015-06-15
10,2015,6,2364.0,0.0,0.0,0.0,780.0,0.0,2015-06-15
2,2015,6,1398.0,0.0,0.0,0.0,851.0,0.0,2015-06-15
17,2015,6,963.0,0.0,9.0,0.0,614.0,0.0,2015-06-15
17,2015,6,963.0,0.0,9.0,0.0,614.0,0.0,2015-06-15
12,2015,6,3700.0,0.0,0.0,0.0,6256.0,0.0,2015-06-15
19,2015,6,1348.0,0.0,1.0,0.0,610.0,0.0,2015-06-15
19,2015,6,1348.0,0.0,1.0,0.0,610.0,0.0,2015-06-15
22,2015,6,7665.0,0.0,2.0,0.0,1391.0,0.0,2015-06-15
22,2015,6,7665.0,0.0,2.0,0.0,1391.0,0.0,2015-06-15
22,2015,6,7665.0,0.0,2.0,0.0,1391.0,0.0,2015-06-15
22,2015,6,7665.0,0.0,2.0,0.0,1391.0,0.0,2015-06-15
22,2015,6,7665.0,0.0,2.0,0.0,1391.0,0.0,2015-06-15
23,2015,6,4867.0,0.0,0.0,0.0,1964.0,0.0,2015-06-15
23,2015,6,4867.0,0.0,0.0,0.0,1964.0,0.0,2015-06-15
23,2015,6,4867.0,0.0,0.0,0.0,1964.0,0.0,2015-06-15
23,2015,6,4867.0,0.0,0.0,0.0,1964.0,0.0,2015-06-15
23,2015,6,4867.0,0.0,0.0,0.0,1964.0,0.0,2015-06-15
23,2015,6,4867.0,0.0,0.0,0.0,1964.0,0.0,2015-06-15
23,2015,6,4867.0,0.0,0.0,0.0,1964.0,0.0,2015-06-15
23,2015,6,4867.0,0.0,0.0,0.0,1964.0,0.0,2015-06-15
21,2015,6,2610.0,0.0,0.0,0.0,544.0,0.0,2015-06-15
21,2015,6,2610.0,0.0,0.0,0.0,544.0,0.0,2015-06-15
21,2015,6,2610.0,0.0,0.0,0.0,544.0,0.0,2015-06-15
38,2015,6,1242.0,0.0,0.0,0.0,526.0,0.0,2015-06-15
38,2015,6,1242.0,0.0,0.0,0.0,526.0,0.0,2015-06-15
26,2015,6,847.0,0.0,2.0,0.0,234.0,0.0,2015-06-15
26,2015,6,847.0,0.0,2.0,0.0,234.0,0.0,2015-06-15
45,2015,6,1538.0,0.0,16.0,0.0,828.0,0.0,2015-06-15
32,2015,6,537.0,0.0,10.0,0.0,279.0,0.0,2015-06-15
49,2015,6,3096.0,0.0,8.0,0.0,1570.0,0.0,2015-06-15
49,2015,6,3096.0,0.0,8.0,0.0,1570.0,0.0,2015-06-15
28,2015,6,520.0,0.0,120.0,0.0,842.0,0.0,2015-06-15
40,2015,6,205.0,0.0,76.0,0.0,272.0,0.0,2015-06-15
40,2015,6,205.0,0.0,76.0,0.0,272.0,0.0,2015-06-15
56,2015,6,536.0,0.0,39.0,0.0,333.0,0.0,2015-06-15
42,2015,6,1496.0,0.0,309.0,0.0,636.0,0.0,2015-06-15
43,2015,6,1791.0,0.0,2.0,0.0,162.0,0.0,2015-06-15
61,2015,6,817.0,0.0,92.0,0.0,734.0,0.0,2015-06-15
